timestamp,11.6Hz_coherence,alpha_power,replication_allowed
2025-11-30T17:26:53.719683,0.535,0.028,False
2025-11-30T17:26:53.838928,0.342,0.031,False
2025-11-30T17:26:53.936467,0.350,0.033,False
2025-11-30T17:26:54.052443,0.525,0.037,False
2025-11-30T17:26:54.168051,0.641,0.041,False
2025-11-30T17:26:54.266986,0.586,0.044,False
2025-11-30T17:26:54.381751,0.445,0.049,False
2025-11-30T17:26:54.498957,0.400,0.054,False
2025-11-30T17:26:54.598616,0.467,0.058,False
2025-11-30T17:26:54.713219,0.555,0.064,False
2025-11-30T17:26:54.830649,0.552,0.070,False
2025-11-30T17:26:54.927287,0.502,0.076,False
2025-11-30T17:26:55.044370,0.471,0.083,False
2025-11-30T17:26:55.204095,0.489,0.090,False
2025-11-30T17:26:55.303331,0.501,0.096,False
2025-11-30T17:26:55.417509,0.488,0.104,False
2025-11-30T17:26:55.530702,0.489,0.112,False
2025-11-30T17:26:55.631830,0.524,0.119,False
2025-11-30T17:26:55.747469,0.553,0.128,False
2025-11-30T17:26:55.866223,0.505,0.137,False
2025-11-30T17:26:55.962292,0.431,0.145,False
2025-11-30T17:26:56.079402,0.420,0.155,False
2025-11-30T17:26:56.197889,0.530,0.165,False
2025-11-30T17:26:56.298804,0.621,0.174,False
2025-11-30T17:26:56.415608,0.581,0.184,False
2025-11-30T17:26:56.533563,0.412,0.195,False
2025-11-30T17:26:56.632597,0.334,0.204,False
2025-11-30T17:26:56.748587,0.451,0.215,False
2025-11-30T17:26:56.862833,0.657,0.227,False
2025-11-30T17:26:56.958752,0.689,0.237,False
2025-11-30T17:26:57.073357,0.486,0.249,False
2025-11-30T17:26:57.191486,0.277,0.261,False
2025-11-30T17:26:57.288887,0.322,0.272,False
2025-11-30T17:26:57.402548,0.600,0.284,False
2025-11-30T17:26:57.519866,0.770,0.297,False
2025-11-30T17:26:57.619311,0.629,0.308,False
2025-11-30T17:26:57.734700,0.303,0.321,False
2025-11-30T17:26:57.850685,0.218,0.334,False
2025-11-30T17:26:57.953009,0.456,0.345,False
2025-11-30T17:26:58.067720,0.787,0.359,False
2025-11-30T17:26:58.182968,0.752,0.372,False
2025-11-30T17:26:58.283105,0.432,0.384,False
2025-11-30T17:26:58.400337,0.148,0.398,False
2025-11-30T17:26:58.515748,0.322,0.412,False
2025-11-30T17:26:58.608838,0.691,0.424,False
2025-11-30T17:26:58.729999,0.877,0.438,False
2025-11-30T17:26:58.843886,0.566,0.452,False
2025-11-30T17:26:58.941393,0.193,0.464,False
2025-11-30T17:26:59.057418,0.147,0.478,False
2025-11-30T17:26:59.169551,0.570,0.492,False
2025-11-30T17:26:59.268557,0.895,0.504,False
2025-11-30T17:26:59.385296,0.780,0.518,False
2025-11-30T17:26:59.505105,0.288,0.532,False
2025-11-30T17:26:59.599401,0.059,0.544,False
2025-11-30T17:26:59.713390,0.338,0.558,False
2025-11-30T17:26:59.832792,0.838,0.572,False
2025-11-30T17:26:59.931143,0.933,0.584,False
2025-11-30T17:27:00.045678,0.515,0.598,False
2025-11-30T17:27:00.161294,0.070,0.612,False
2025-11-30T17:27:00.265555,0.130,0.623,False
2025-11-30T17:27:00.381011,0.642,0.637,False
2025-11-30T17:27:00.492909,0.973,0.650,False
2025-11-30T17:27:00.593309,0.758,0.662,False
2025-11-30T17:27:00.708119,0.213,0.675,False
2025-11-30T17:27:00.824669,0.041,0.688,False
2025-11-30T17:27:00.925020,0.388,0.699,False
2025-11-30T17:27:01.041793,0.899,0.712,False
2025-11-30T17:27:01.154833,0.888,0.725,True
2025-11-30T17:27:01.254167,0.451,0.735,False
2025-11-30T17:27:01.369242,0.036,0.747,False
2025-11-30T17:27:01.482235,0.229,0.759,False
2025-11-30T17:27:01.581001,0.703,0.769,False
2025-11-30T17:27:01.694373,0.972,0.781,True
2025-11-30T17:27:01.810089,0.623,0.792,False
2025-11-30T17:27:01.906503,0.171,0.802,False
2025-11-30T17:27:02.020999,0.077,0.813,False
2025-11-30T17:27:02.140529,0.534,0.823,False
2025-11-30T17:27:02.239691,0.911,0.832,True
2025-11-30T17:27:02.357052,0.826,0.842,False
2025-11-30T17:27:02.470416,0.321,0.852,False
2025-11-30T17:27:02.571341,0.061,0.860,False
2025-11-30T17:27:02.686481,0.304,0.869,False
2025-11-30T17:27:02.800626,0.792,0.878,False
2025-11-30T17:27:02.900795,0.912,0.885,True
2025-11-30T17:27:03.016435,0.553,0.894,False
2025-11-30T17:27:03.131718,0.139,0.902,False
2025-11-30T17:27:03.231919,0.161,0.908,False
2025-11-30T17:27:03.347892,0.582,0.915,False
2025-11-30T17:27:03.463219,0.879,0.922,False
2025-11-30T17:27:03.560449,0.733,0.928,False
2025-11-30T17:27:03.677563,0.310,0.934,False
2025-11-30T17:27:03.788900,0.151,0.940,False
2025-11-30T17:27:03.886425,0.387,0.945,False
2025-11-30T17:27:03.999061,0.760,0.950,False
2025-11-30T17:27:04.120829,0.780,0.954,False
2025-11-30T17:27:04.213036,0.498,0.958,False
2025-11-30T17:27:04.332593,0.214,0.962,False
2025-11-30T17:27:04.450408,0.312,0.966,False
2025-11-30T17:27:04.549774,0.595,0.969,False
2025-11-30T17:27:04.671500,0.769,0.971,False
2025-11-30T17:27:04.781448,0.591,0.974,False
2025-11-30T17:27:04.877803,0.345,0.976,False
2025-11-30T17:27:04.993719,0.280,0.977,False
2025-11-30T17:27:05.108976,0.495,0.979,False
2025-11-30T17:27:05.206638,0.677,0.979,False
2025-11-30T17:27:05.316834,0.652,0.980,False
2025-11-30T17:27:05.435370,0.444,0.980,False
2025-11-30T17:27:05.533424,0.336,0.980,False
2025-11-30T17:27:05.647276,0.418,0.979,False
2025-11-30T17:27:05.762180,0.585,0.978,False
2025-11-30T17:27:05.859959,0.626,0.977,False
2025-11-30T17:27:05.977707,0.525,0.975,False
2025-11-30T17:27:06.090423,0.418,0.973,False
2025-11-30T17:27:06.188970,0.424,0.970,False
2025-11-30T17:27:06.301980,0.508,0.967,False
2025-11-30T17:27:06.415241,0.553,0.964,False
2025-11-30T17:27:06.517577,0.529,0.961,False
2025-11-30T17:27:06.632103,0.488,0.956,False
2025-11-30T17:27:06.747396,0.488,0.952,False
2025-11-30T17:27:06.847890,0.500,0.948,False
2025-11-30T17:27:06.964761,0.488,0.942,False
2025-11-30T17:27:07.079353,0.472,0.937,False
2025-11-30T17:27:07.178192,0.496,0.932,False
2025-11-30T17:27:07.291930,0.554,0.925,False
2025-11-30T17:27:07.405495,0.553,0.918,False
2025-11-30T17:27:07.502264,0.479,0.912,False
2025-11-30T17:27:07.619336,0.399,0.905,False
2025-11-30T17:27:07.732002,0.449,0.897,False
2025-11-30T17:27:07.830231,0.572,0.890,False
2025-11-30T17:27:07.941920,0.640,0.882,False
2025-11-30T17:27:08.057713,0.519,0.873,False
2025-11-30T17:27:08.155359,0.364,0.865,False
2025-11-30T17:27:08.268555,0.345,0.856,False
2025-11-30T17:27:08.383171,0.543,0.847,False
2025-11-30T17:27:08.483334,0.700,0.838,False
2025-11-30T17:27:08.600704,0.637,0.828,False
2025-11-30T17:27:08.718606,0.375,0.817,False
2025-11-30T17:27:08.815083,0.252,0.808,False
2025-11-30T17:27:08.929053,0.418,0.797,False
2025-11-30T17:27:09.047585,0.714,0.786,False
2025-11-30T17:27:09.146561,0.765,0.776,False
2025-11-30T17:27:09.259112,0.495,0.765,False
2025-11-30T17:27:09.372802,0.210,0.753,False
2025-11-30T17:27:09.472571,0.259,0.742,False
2025-11-30T17:27:09.584336,0.615,0.730,False
2025-11-30T17:27:09.699896,0.839,0.718,False
2025-11-30T17:27:09.801662,0.674,0.707,False
2025-11-30T17:27:09.916316,0.270,0.694,False
2025-11-30T17:27:10.031527,0.153,0.681,False
2025-11-30T17:27:10.131041,0.431,0.670,False
2025-11-30T17:27:10.246490,0.831,0.657,False
2025-11-30T17:27:10.357755,0.807,0.643,False
2025-11-30T17:27:10.459762,0.439,0.632,False
2025-11-30T17:27:10.576085,0.098,0.618,False
2025-11-30T17:27:10.687323,0.281,0.604,False
2025-11-30T17:27:10.783582,0.700,0.592,False
2025-11-30T17:27:10.901501,0.927,0.578,False
2025-11-30T17:27:11.016443,0.593,0.564,False
2025-11-30T17:27:11.116729,0.174,0.552,False
2025-11-30T17:27:11.231528,0.102,0.538,False
2025-11-30T17:27:11.348120,0.556,0.524,False
2025-11-30T17:27:11.443370,0.921,0.512,False
2025-11-30T17:27:11.561718,0.816,0.498,False
2025-11-30T17:27:11.669914,0.292,0.484,False
2025-11-30T17:27:11.765970,0.032,0.472,False
2025-11-30T17:27:11.890168,0.309,0.458,False
2025-11-30T17:27:12.007237,0.841,0.444,False
2025-11-30T17:27:12.107803,0.958,0.432,False
2025-11-30T17:27:12.222734,0.537,0.418,False
2025-11-30T17:27:12.336426,0.065,0.404,False
2025-11-30T17:27:12.433778,0.108,0.392,False
2025-11-30T17:27:12.551548,0.623,0.379,False
2025-11-30T17:27:12.664054,0.978,0.365,False
2025-11-30T17:27:12.761595,0.778,0.353,False
2025-11-30T17:27:12.874876,0.231,0.340,False
2025-11-30T17:27:12.987067,0.037,0.327,False
2025-11-30T17:27:13.088897,0.368,0.316,False
2025-11-30T17:27:13.205094,0.881,0.303,False
2025-11-30T17:27:13.321421,0.892,0.290,False
2025-11-30T17:27:13.420757,0.473,0.279,False
2025-11-30T17:27:13.537164,0.057,0.267,False
2025-11-30T17:27:13.651207,0.223,0.254,False
2025-11-30T17:27:13.749298,0.676,0.244,False
2025-11-30T17:27:13.863694,0.950,0.232,False
2025-11-30T17:27:13.978806,0.636,0.221,False
2025-11-30T17:27:14.080315,0.205,0.211,False
2025-11-30T17:27:14.194863,0.098,0.200,False
2025-11-30T17:27:14.313428,0.512,0.189,False
2025-11-30T17:27:14.414719,0.870,0.180,False
2025-11-30T17:27:14.529351,0.811,0.169,False
2025-11-30T17:27:14.646900,0.355,0.159,False
2025-11-30T17:27:14.744656,0.107,0.151,False
2025-11-30T17:27:14.860679,0.309,0.141,False
2025-11-30T17:27:14.975490,0.747,0.132,False
2025-11-30T17:27:15.070547,0.867,0.124,False
2025-11-30T17:27:15.186554,0.563,0.116,False
2025-11-30T17:27:15.301266,0.195,0.108,False
2025-11-30T17:27:15.402341,0.201,0.101,False
2025-11-30T17:27:15.513536,0.554,0.093,False
2025-11-30T17:27:15.629474,0.817,0.086,False
2025-11-30T17:27:15.727076,0.705,0.080,False
2025-11-30T17:27:15.846419,0.355,0.073,False
2025-11-30T17:27:15.958679,0.214,0.067,False
2025-11-30T17:27:16.059555,0.397,0.062,False
2025-11-30T17:27:16.171529,0.698,0.056,False
2025-11-30T17:27:16.283540,0.724,0.051,False
2025-11-30T17:27:16.388040,0.509,0.047,False
2025-11-30T17:27:16.503895,0.288,0.042,False
2025-11-30T17:27:16.616209,0.354,0.038,False
2025-11-30T17:27:16.713694,0.560,0.035,False
2025-11-30T17:27:16.832662,0.690,0.032,False
2025-11-30T17:27:16.948641,0.570,0.029,False
2025-11-30T17:27:17.047834,0.402,0.027,False
2025-11-30T17:27:17.163804,0.356,0.025,False
2025-11-30T17:27:17.277466,0.491,0.023,False
2025-11-30T17:27:17.376636,0.602,0.022,False
2025-11-30T17:27:17.488432,0.588,0.021,False
2025-11-30T17:27:17.610012,0.475,0.020,False
2025-11-30T17:27:17.708341,0.422,0.020,False
2025-11-30T17:27:17.819909,0.462,0.020,False
2025-11-30T17:27:17.938111,0.529,0.021,False
2025-11-30T17:27:18.034641,0.538,0.022,False
2025-11-30T17:27:18.145371,0.506,0.023,False
2025-11-30T17:27:18.265029,0.494,0.025,False
2025-11-30T17:27:18.362108,0.505,0.027,False
2025-11-30T17:27:18.477488,0.499,0.029,False
2025-11-30T17:27:18.593308,0.466,0.032,False
2025-11-30T17:27:18.691128,0.465,0.035,False
2025-11-30T17:27:18.808755,0.525,0.039,False
2025-11-30T17:27:18.925817,0.578,0.043,False
2025-11-30T17:27:19.029457,0.541,0.047,False
2025-11-30T17:27:19.142301,0.428,0.052,False
2025-11-30T17:27:19.257417,0.389,0.057,False
2025-11-30T17:27:19.354124,0.482,0.062,False
2025-11-30T17:27:19.468882,0.630,0.068,False
2025-11-30T17:27:19.581549,0.621,0.074,False
2025-11-30T17:27:19.683116,0.465,0.080,False
2025-11-30T17:27:19.800813,0.314,0.087,False
2025-11-30T17:27:19.911930,0.403,0.094,False
2025-11-30T17:27:20.008505,0.610,0.101,False
2025-11-30T17:27:20.127657,0.723,0.109,False
2025-11-30T17:27:20.241887,0.539,0.117,False
2025-11-30T17:27:20.337352,0.306,0.124,False
2025-11-30T17:27:20.452920,0.272,0.133,False
2025-11-30T17:27:20.566544,0.548,0.142,False
2025-11-30T17:27:20.667789,0.769,0.151,False
2025-11-30T17:27:20.783639,0.694,0.160,False
2025-11-30T17:27:20.898187,0.347,0.171,False
2025-11-30T17:27:20.995249,0.180,0.180,False
2025-11-30T17:27:21.112521,0.381,0.190,False
2025-11-30T17:27:21.228353,0.758,0.201,False
2025-11-30T17:27:21.325161,0.833,0.211,False
2025-11-30T17:27:21.441145,0.510,0.222,False
2025-11-30T17:27:21.560137,0.155,0.234,False
2025-11-30T17:27:21.658216,0.201,0.244,False
2025-11-30T17:27:21.771184,0.619,0.256,False
2025-11-30T17:27:21.888912,0.897,0.268,False
2025-11-30T17:27:21.986989,0.718,0.279,False
2025-11-30T17:27:22.106063,0.251,0.291,False
2025-11-30T17:27:22.220771,0.099,0.304,False
2025-11-30T17:27:22.319465,0.403,0.315,False
2025-11-30T17:27:22.436193,0.861,0.328,False
2025-11-30T17:27:22.551572,0.853,0.342,False
2025-11-30T17:27:22.648696,0.452,0.353,False
2025-11-30T17:27:22.762522,0.064,0.367,False
2025-11-30T17:27:22.877913,0.244,0.380,False
2025-11-30T17:27:22.977771,0.698,0.392,False
2025-11-30T17:27:23.096161,0.961,0.406,False
2025-11-30T17:27:23.212466,0.620,0.420,False
2025-11-30T17:27:23.309085,0.168,0.432,False
2025-11-30T17:27:23.419941,0.071,0.446,False
2025-11-30T17:27:23.535807,0.538,0.460,False
2025-11-30T17:27:23.631302,0.930,0.472,False
2025-11-30T17:27:23.744377,0.843,0.486,False
2025-11-30T17:27:23.857095,0.306,0.500,False
2025-11-30T17:27:23.956753,0.023,0.512,False
2025-11-30T17:27:24.077202,0.286,0.526,False
2025-11-30T17:27:24.191332,0.829,0.540,False
2025-11-30T17:27:24.296235,0.967,0.552,False
2025-11-30T17:27:24.411301,0.559,0.566,False
2025-11-30T17:27:24.525223,0.077,0.580,False
2025-11-30T17:27:24.621009,0.100,0.592,False
2025-11-30T17:27:24.734198,0.601,0.606,False
2025-11-30T17:27:24.848670,0.965,0.620,False
2025-11-30T17:27:24.946044,0.788,0.631,False
2025-11-30T17:27:25.065465,0.257,0.645,False
2025-11-30T17:27:25.179391,0.051,0.658,False
2025-11-30T17:27:25.276665,0.354,0.669,False
2025-11-30T17:27:25.394109,0.849,0.683,False
2025-11-30T17:27:25.505927,0.881,0.696,False
2025-11-30T17:27:25.607074,0.495,0.707,False
2025-11-30T17:27:25.715082,0.093,0.719,False
2025-11-30T17:27:25.834884,0.228,0.732,False
2025-11-30T17:27:25.932188,0.644,0.742,False
2025-11-30T17:27:26.046615,0.911,0.754,True
2025-11-30T17:27:26.162885,0.640,0.766,False
2025-11-30T17:27:26.258555,0.248,0.776,False
2025-11-30T17:27:26.372516,0.134,0.788,False
2025-11-30T17:27:26.484947,0.494,0.799,False
2025-11-30T17:27:26.606932,0.844,0.810,False
2025-11-30T17:27:26.700042,0.781,0.819,False
2025-11-30T17:27:26.815519,0.389,0.829,False
2025-11-30T17:27:26.929678,0.160,0.839,False
2025-11-30T17:27:27.029148,0.325,0.848,False
2025-11-30T17:27:27.143962,0.696,0.857,False
2025-11-30T17:27:27.262043,0.793,0.867,False
2025-11-30T17:27:27.361944,0.565,0.874,False
2025-11-30T17:27:27.473765,0.260,0.883,False
2025-11-30T17:27:27.595333,0.282,0.891,False
2025-11-30T17:27:27.695173,0.531,0.898,False
2025-11-30T17:27:27.812731,0.743,0.906,False
2025-11-30T17:27:27.929120,0.631,0.913,False
2025-11-30T17:27:28.027226,0.400,0.919,False
2025-11-30T17:27:28.140254,0.289,0.926,False
2025-11-30T17:27:28.297125,0.451,0.932,False
2025-11-30T17:27:28.399474,0.633,0.937,False
2025-11-30T17:27:28.514666,0.656,0.943,False
2025-11-30T17:27:28.626286,0.486,0.948,False
2025-11-30T17:27:28.729640,0.368,0.952,False
2025-11-30T17:27:28.846097,0.407,0.957,False
2025-11-30T17:27:28.961517,0.549,0.961,False
2025-11-30T17:27:29.057508,0.604,0.964,False
2025-11-30T17:27:29.172116,0.539,0.968,False
2025-11-30T17:27:29.286203,0.448,0.971,False
2025-11-30T17:27:29.383104,0.440,0.973,False
2025-11-30T17:27:29.496585,0.495,0.975,False
2025-11-30T17:27:29.613293,0.528,0.977,False
2025-11-30T17:27:29.711592,0.516,0.978,False
2025-11-30T17:27:29.828591,0.499,0.979,False
2025-11-30T17:27:29.943638,0.511,0.980,False
2025-11-30T17:27:30.037953,0.515,0.980,False
2025-11-30T17:27:30.156706,0.479,0.980,False
2025-11-30T17:27:30.272622,0.447,0.979,False
2025-11-30T17:27:30.365122,0.479,0.978,False
2025-11-30T17:27:30.484431,0.565,0.977,False
2025-11-30T17:27:30.596606,0.583,0.975,False
2025-11-30T17:27:30.697659,0.497,0.974,False
2025-11-30T17:27:30.812677,0.382,0.971,False
2025-11-30T17:27:30.931407,0.412,0.968,False
2025-11-30T17:27:31.029595,0.554,0.965,False
2025-11-30T17:27:31.144852,0.666,0.962,False
2025-11-30T17:27:31.261483,0.561,0.958,False
2025-11-30T17:27:31.361500,0.377,0.954,False
2025-11-30T17:27:31.474283,0.307,0.949,False
2025-11-30T17:27:31.588286,0.499,0.944,False
2025-11-30T17:27:31.683235,0.699,0.939,False
2025-11-30T17:27:31.793604,0.689,0.933,False
2025-11-30T17:27:31.912395,0.416,0.927,False
2025-11-30T17:27:32.010974,0.238,0.921,False
2025-11-30T17:27:32.127756,0.354,0.914,False
2025-11-30T17:27:32.244750,0.682,0.907,False
2025-11-30T17:27:32.344726,0.799,0.901,False
2025-11-30T17:27:32.460306,0.565,0.893,False
2025-11-30T17:27:32.598807,0.225,0.884,False
2025-11-30T17:27:32.697474,0.204,0.877,False
2025-11-30T17:27:32.816482,0.545,0.868,False
2025-11-30T17:27:32.930252,0.847,0.859,False
2025-11-30T17:27:33.029911,0.748,0.851,False
2025-11-30T17:27:33.148261,0.331,0.841,False
2025-11-30T17:27:33.262399,0.120,0.831,False
2025-11-30T17:27:33.362765,0.344,0.822,False
2025-11-30T17:27:33.479700,0.788,0.811,False
2025-11-30T17:27:33.591469,0.866,0.801,False
2025-11-30T17:27:33.687306,0.530,0.791,False
2025-11-30T17:27:33.802583,0.116,0.780,False
2025-11-30T17:27:33.917461,0.199,0.768,False
2025-11-30T17:27:34.012322,0.614,0.758,False
2025-11-30T17:27:34.130702,0.939,0.746,True
2025-11-30T17:27:34.251018,0.690,0.734,False
2025-11-30T17:27:34.345594,0.244,0.723,False
2025-11-30T17:27:34.462491,0.058,0.710,False
2025-11-30T17:27:34.579681,0.453,0.698,False
2025-11-30T17:27:34.681467,0.875,0.687,False
2025-11-30T17:27:34.793523,0.889,0.674,False
2025-11-30T17:27:34.906927,0.390,0.660,False
2025-11-30T17:27:35.006721,0.047,0.649,False
2025-11-30T17:27:35.124941,0.215,0.635,False
2025-11-30T17:27:35.242062,0.760,0.622,False
2025-11-30T17:27:35.344950,0.978,0.610,False
2025-11-30T17:27:35.457541,0.644,0.596,False
2025-11-30T17:27:35.571539,0.120,0.582,False
2025-11-30T17:27:35.669147,0.055,0.570,False
2025-11-30T17:27:35.784269,0.516,0.556,False
2025-11-30T17:27:35.902520,0.955,0.542,False
2025-11-30T17:27:35.998289,0.857,0.530,False
2025-11-30T17:27:36.112244,0.327,0.516,False
2025-11-30T17:27:36.225755,0.026,0.502,False
2025-11-30T17:27:36.327027,0.271,0.490,False
2025-11-30T17:27:36.442276,0.805,0.476,False
2025-11-30T17:27:36.559290,0.935,0.462,False
2025-11-30T17:27:36.660588,0.578,0.450,False
2025-11-30T17:27:36.777365,0.104,0.436,False
2025-11-30T17:27:36.887811,0.153,0.422,False
2025-11-30T17:27:36.987143,0.575,0.410,False
2025-11-30T17:27:37.104810,0.934,0.396,False
2025-11-30T17:27:37.223572,0.723,0.382,False
2025-11-30T17:27:37.322325,0.291,0.371,False
2025-11-30T17:27:37.431978,0.082,0.357,False
2025-11-30T17:27:37.548364,0.418,0.344,False
2025-11-30T17:27:37.643332,0.806,0.332,False
2025-11-30T17:27:37.757909,0.853,0.319,False
2025-11-30T17:27:37.875714,0.445,0.306,False
2025-11-30T17:27:37.976643,0.143,0.295,False
2025-11-30T17:27:38.093388,0.247,0.283,False
2025-11-30T17:27:38.211583,0.669,0.270,False
2025-11-30T17:27:38.307709,0.857,0.260,False
2025-11-30T17:27:38.425219,0.635,0.247,False
2025-11-30T17:27:38.539760,0.254,0.236,False
2025-11-30T17:27:38.636525,0.186,0.226,False
2025-11-30T17:27:38.751757,0.480,0.214,False
2025-11-30T17:27:38.866822,0.779,0.203,False
2025-11-30T17:27:38.968856,0.738,0.193,False
2025-11-30T17:27:39.079217,0.423,0.183,False
2025-11-30T17:27:39.194597,0.231,0.172,False
2025-11-30T17:27:39.296929,0.353,0.164,False
2025-11-30T17:27:39.407831,0.642,0.154,False
2025-11-30T17:27:39.523807,0.725,0.144,False
2025-11-30T17:27:39.621118,0.558,0.136,False
2025-11-30T17:27:39.732262,0.330,0.127,False
2025-11-30T17:27:39.848428,0.339,0.118,False
2025-11-30T17:27:39.946389,0.513,0.111,False
2025-11-30T17:27:40.063627,0.662,0.103,False
2025-11-30T17:27:40.174896,0.591,0.095,False
2025-11-30T17:27:40.273320,0.443,0.089,False
2025-11-30T17:27:40.390784,0.373,0.082,False
2025-11-30T17:27:40.506817,0.467,0.075,False
2025-11-30T17:27:40.607699,0.568,0.069,False
2025-11-30T17:27:40.723339,0.579,0.063,False
2025-11-30T17:27:40.837151,0.497,0.058,False
2025-11-30T17:27:40.934586,0.449,0.053,False
2025-11-30T17:27:41.050229,0.468,0.048,False
2025-11-30T17:27:41.163381,0.510,0.044,False
2025-11-30T17:27:41.257920,0.515,0.040,False
2025-11-30T17:27:41.375800,0.500,0.036,False
2025-11-30T17:27:41.493535,0.510,0.033,False
2025-11-30T17:27:41.588755,0.528,0.030,False
2025-11-30T17:27:41.706184,0.507,0.027,False
2025-11-30T17:27:41.823470,0.449,0.025,False
2025-11-30T17:27:41.919540,0.439,0.024,False
2025-11-30T17:27:42.031693,0.515,0.022,False
2025-11-30T17:27:42.151045,0.600,0.021,False
2025-11-30T17:27:42.246192,0.573,0.020,False
2025-11-30T17:27:42.360008,0.436,0.020,False
2025-11-30T17:27:42.473630,0.359,0.020,False
2025-11-30T17:27:42.573130,0.445,0.021,False
2025-11-30T17:27:42.691798,0.628,0.021,False
2025-11-30T17:27:42.804214,0.661,0.023,False
2025-11-30T17:27:42.901104,0.504,0.024,False
2025-11-30T17:27:43.017675,0.305,0.026,False
2025-11-30T17:27:43.133767,0.352,0.029,False
2025-11-30T17:27:43.228933,0.573,0.031,False
2025-11-30T17:27:43.345867,0.747,0.034,False
2025-11-30T17:27:43.461255,0.599,0.038,False
2025-11-30T17:27:43.558984,0.335,0.041,False
2025-11-30T17:27:43.671404,0.230,0.045,False
2025-11-30T17:27:43.786901,0.485,0.050,False
2025-11-30T17:27:43.881984,0.756,0.055,False
2025-11-30T17:27:44.000920,0.754,0.060,False
2025-11-30T17:27:44.113801,0.407,0.066,False
2025-11-30T17:27:44.210933,0.172,0.071,False
2025-11-30T17:27:44.323020,0.306,0.078,False
2025-11-30T17:27:44.441583,0.710,0.085,False
2025-11-30T17:27:44.537594,0.865,0.091,False
2025-11-30T17:27:44.653243,0.595,0.098,False
2025-11-30T17:27:44.763921,0.183,0.106,False
2025-11-30T17:27:44.867959,0.144,0.113,False
2025-11-30T17:27:44.980090,0.534,0.122,False
2025-11-30T17:27:45.093775,0.895,0.131,False
2025-11-30T17:27:45.194703,0.797,0.138,False
2025-11-30T17:27:45.306437,0.326,0.148,False
2025-11-30T17:27:45.425475,0.071,0.158,False
2025-11-30T17:27:45.525327,0.308,0.166,False
2025-11-30T17:27:45.639529,0.805,0.177,False
2025-11-30T17:27:45.756827,0.911,0.187,False
2025-11-30T17:27:45.853840,0.553,0.196,False
2025-11-30T17:27:45.972005,0.093,0.207,False
2025-11-30T17:27:46.085801,0.161,0.219,False
2025-11-30T17:27:46.185437,0.601,0.229,False
2025-11-30T17:27:46.300642,0.964,0.240,False
2025-11-30T17:27:46.412463,0.720,0.252,False
2025-11-30T17:27:46.506711,0.249,0.263,False
2025-11-30T17:27:46.623707,0.034,0.275,False
2025-11-30T17:27:46.740216,0.430,0.288,False
2025-11-30T17:27:46.837569,0.874,0.299,False
2025-11-30T17:27:46.952441,0.910,0.312,False
2025-11-30T17:27:47.063454,0.409,0.325,False
2025-11-30T17:27:47.162259,0.047,0.336,False
2025-11-30T17:27:47.276758,0.195,0.349,False
2025-11-30T17:27:47.388800,0.742,0.363,False
2025-11-30T17:27:47.489854,0.977,0.374,False
2025-11-30T17:27:47.606307,0.663,0.388,False
2025-11-30T17:27:47.722391,0.139,0.402,False
2025-11-30T17:27:47.820487,0.057,0.414,False
2025-11-30T17:27:47.933936,0.495,0.428,False
2025-11-30T17:27:48.045759,0.933,0.442,False
2025-11-30T17:27:48.144797,0.858,0.454,False
2025-11-30T17:27:48.257949,0.354,0.468,False
2025-11-30T17:27:48.374045,0.049,0.482,False
2025-11-30T17:27:48.473701,0.266,0.494,False
2025-11-30T17:27:48.589609,0.772,0.508,False
2025-11-30T17:27:48.703331,0.913,0.522,False
2025-11-30T17:27:48.800055,0.591,0.534,False
2025-11-30T17:27:48.913940,0.145,0.548,False
2025-11-30T17:27:49.029960,0.171,0.562,False
2025-11-30T17:27:49.125595,0.550,0.574,False
2025-11-30T17:27:49.237057,0.888,0.588,False
2025-11-30T17:27:49.355856,0.714,0.602,False
2025-11-30T17:27:49.455101,0.329,0.614,False
2025-11-30T17:27:49.570630,0.129,0.627,False
2025-11-30T17:27:49.686981,0.413,0.641,False
2025-11-30T17:27:49.779718,0.755,0.652,False
2025-11-30T17:27:49.899052,0.811,0.666,False
2025-11-30T17:27:50.012320,0.468,0.679,False
2025-11-30T17:27:50.109432,0.205,0.690,False
2025-11-30T17:27:50.221716,0.279,0.703,False
2025-11-30T17:27:50.336336,0.627,0.716,False
2025-11-30T17:27:50.436243,0.790,0.726,False
2025-11-30T17:27:50.551302,0.620,0.739,False
2025-11-30T17:27:50.667878,0.314,0.751,False
2025-11-30T17:27:50.763483,0.252,0.761,False
2025-11-30T17:27:50.878134,0.474,0.773,False
2025-11-30T17:27:50.994355,0.706,0.784,False
2025-11-30T17:27:51.089600,0.682,0.794,False
2025-11-30T17:27:51.206420,0.453,0.805,False
2025-11-30T17:27:51.318671,0.310,0.816,False
2025-11-30T17:27:51.416573,0.392,0.825,False
2025-11-30T17:27:51.533774,0.589,0.835,False
2025-11-30T17:27:51.647396,0.647,0.845,False
2025-11-30T17:27:51.744744,0.542,0.853,False
2025-11-30T17:27:51.855974,0.402,0.863,False
2025-11-30T17:27:51.972336,0.407,0.872,False
2025-11-30T17:27:52.072072,0.503,0.879,False
2025-11-30T17:27:52.184798,0.577,0.888,False
2025-11-30T17:27:52.299514,0.542,0.896,False
2025-11-30T17:27:52.396225,0.481,0.903,False
2025-11-30T17:27:52.509712,0.461,0.910,False
2025-11-30T17:27:52.623367,0.492,0.917,False
